state,county,county_id,year,prim_or_gen,pres,treat,cvap,ballots_cast,dem_share_pres,dem_share_gov,dem_share_sen,turnout_share,year2,state_year,state_year_id
CA,Stanislaus,50,2018,general,0,0,335015.0,159226.0,,0.4919379949569702,,0.475280225276947,4072324.0,CA_2018,10
CA,Stanislaus,50,2020,general,1,0,349960.0,214954.0,0.5040383644623927,,,0.6142244827980341,4080400.0,CA_2020,11
CA,Stanislaus,50,2022,general,0,1,349960.0,130967.0,,0.4223277619553017,,0.3742341981940793,4088484.0,CA_2022,12
CA,Stanislaus,50,2024,general,1,1,349960.0,197525.0,0.44374600302600176,,,0.5644216481883644,4096576.0,CA_2024,13
CA,Sutter,51,1998,general,0,0,47805.0,22304.0,,0.43019112944602966,,0.48335760831832886,3992004.0,CA_1998,0
CA,Sutter,51,2000,general,1,0,,,0.32663199305534363,,,,4000000.0,CA_2000,1
CA,Sutter,51,2002,general,0,0,,21589.0,,0.3247219920158386,,0.43644022941589355,4008004.0,CA_2002,2
CA,Sutter,51,2004,general,1,0,,30784.0,0.32161039113998413,,,0.6021058559417725,4016016.0,CA_2004,3
CA,Sutter,51,2006,general,0,0,,24369.0,,0.23981642723083496,,0.46163609623908997,4024036.0,CA_2006,4
CA,Sutter,51,2008,general,1,0,,33337.0,0.41493672132492065,,,0.6122559905052185,4032064.0,CA_2008,5
CA,Sutter,51,2010,general,0,0,56435.0,26164.0,,0.4012520909309387,,0.46361300349235535,4040100.0,CA_2010,6
CA,Sutter,51,2012,general,1,0,58045.0,31300.0,0.4021904170513153,,,0.5392367839813232,4048144.0,CA_2012,7
CA,Sutter,51,2014,general,0,0,58795.0,21030.0,,0.4273067116737366,,0.3576834797859192,4056196.0,CA_2014,8
CA,Sutter,51,2016,general,1,0,59845.0,34422.0,0.4184052348136902,,,0.5751858949661255,4064256.0,CA_2016,9
CA,Sutter,51,2018,general,0,0,60875.0,30768.0,,0.3698088228702545,,0.5054291486740112,4072324.0,CA_2018,10
CA,Sutter,51,2020,general,1,0,64188.0,42644.0,0.41605577116573234,,,0.6643609397395152,4080400.0,CA_2020,11
CA,Sutter,51,2022,general,0,0,64188.0,28106.0,,0.32313385042339715,,0.4378700068548638,4088484.0,CA_2022,12
CA,Sutter,51,2024,general,1,0,64188.0,39339.0,0.33906429092424717,,,0.6128715647784633,4096576.0,CA_2024,13
CA,Tehama,52,1998,general,0,0,38145.0,18828.0,,0.4781613051891327,,0.5032505393028259,3992004.0,CA_1998,0
CA,Tehama,52,2000,general,1,0,,,0.32901856303215027,,,,4000000.0,CA_2000,1
CA,Tehama,52,2002,general,0,0,,15731.0,,0.35688793659210205,,0.4046328067779541,4008004.0,CA_2002,2
CA,Tehama,52,2004,general,1,0,,23604.0,0.3251863420009613,,,0.5959184765815735,4016016.0,CA_2004,3
CA,Tehama,52,2006,general,0,0,,18279.0,,0.2142857164144516,,0.453104704618454,4024036.0,CA_2006,4
CA,Tehama,52,2008,general,1,0,,24803.0,0.37602993845939636,,,0.6038629412651062,4032064.0,CA_2008,5
CA,Tehama,52,2010,general,0,0,42345.0,20565.0,,0.3540618121623993,,0.4856535494327545,4040100.0,CA_2010,6
CA,Tehama,52,2012,general,1,0,43965.0,23261.0,0.3578871488571167,,,0.5290799736976624,4048144.0,CA_2012,7
CA,Tehama,52,2014,general,0,0,44930.0,15791.0,,0.35208332538604736,,0.3514578342437744,4056196.0,CA_2014,8
CA,Tehama,52,2016,general,1,0,45460.0,24541.0,0.30529525876045227,,,0.5398372411727905,4064256.0,CA_2016,9
CA,Tehama,52,2018,general,0,0,45220.0,21147.0,,0.2754989564418793,,0.4676470458507538,4072324.0,CA_2018,10
CA,Tehama,52,2020,general,1,0,45658.0,28731.0,0.317660059888778,,,0.6292654080336414,4080400.0,CA_2020,11
CA,Tehama,52,2022,general,0,0,45658.0,20631.0,,0.24351703746788814,,0.4518594769810329,4088484.0,CA_2022,12
CA,Tehama,52,2024,general,1,0,45658.0,26536.0,0.2860946060652828,,,0.5811905909150642,4096576.0,CA_2024,13
CA,Trinity,53,1998,general,0,0,9940.0,5049.0,,0.530227541923523,,0.523272693157196,3992004.0,CA_1998,0
CA,Trinity,53,2000,general,1,0,,,0.3664643466472626,,,,4000000.0,CA_2000,1
CA,Trinity,53,2002,general,0,0,,5072.0,,0.4308885633945465,,0.4957428276538849,4008004.0,CA_2002,2
CA,Trinity,53,2004,general,1,0,,6579.0,0.43866288661956787,,,0.6252481341362,4016016.0,CA_2004,3
CA,Trinity,53,2006,general,0,0,,6073.0,,0.29707345366477966,,0.5616214871406555,4024036.0,CA_2006,4
CA,Trinity,53,2008,general,1,0,,6482.0,0.5237323641777039,,,0.5837302207946777,4032064.0,CA_2008,5
CA,Trinity,53,2010,general,0,0,10905.0,5712.0,,0.48946741223335266,,0.5237964391708374,4040100.0,CA_2010,6
CA,Trinity,53,2012,general,1,0,10790.0,5814.0,0.4961038827896118,,,0.5388322472572327,4048144.0,CA_2012,7
CA,Trinity,53,2014,general,0,0,10895.0,4003.0,,0.44166237115859985,,0.36741623282432556,4056196.0,CA_2014,8
CA,Trinity,53,2016,general,1,0,10470.0,5921.0,0.4405093491077423,,,0.5655205249786377,4064256.0,CA_2016,9
CA,Trinity,53,2018,general,0,0,10355.0,5424.0,,0.4225352108478546,,0.5238049030303955,4072324.0,CA_2018,10
CA,Trinity,53,2020,general,1,0,12915.0,6259.0,0.4720980294750787,,,0.4846302748741773,4080400.0,CA_2020,11
CA,Trinity,53,2022,general,0,0,12915.0,4527.0,,0.41086812458581845,,0.3505226480836237,4088484.0,CA_2022,12
CA,Trinity,53,2024,general,1,0,12915.0,5646.0,0.45117907148120856,,,0.43716608594657375,4096576.0,CA_2024,13
CA,Tulare,54,1998,general,0,0,193760.0,73765.0,,0.4516826272010803,,0.3925619125366211,3992004.0,CA_1998,0
CA,Tulare,54,2000,general,1,0,,,0.3790481984615326,,,,4000000.0,CA_2000,1
CA,Tulare,54,2002,general,0,0,,63767.0,,0.36421167850494385,,0.3194526135921478,4008004.0,CA_2002,2
CA,Tulare,54,2004,general,1,0,,99509.0,0.331933856010437,,,0.48430725932121277,4016016.0,CA_2004,3
CA,Tulare,54,2006,general,0,0,,70049.0,,0.2655111849308014,,0.33148306608200073,4024036.0,CA_2006,4
CA,Tulare,54,2008,general,1,0,,106551.0,0.4219963550567627,,,0.4906265437602997,4032064.0,CA_2008,5
CA,Tulare,54,2010,general,0,0,225910.0,83108.0,,0.3981761038303375,,0.36788100004196167,4040100.0,CA_2010,6
CA,Tulare,54,2012,general,1,0,233195.0,102184.0,0.4229849576950073,,,0.4381912052631378,4048144.0,CA_2012,7
CA,Tulare,54,2014,general,0,0,239425.0,62920.0,,0.3842214345932007,,0.2627962827682495,4056196.0,CA_2014,8
CA,Tulare,54,2016,general,1,0,245640.0,116106.0,0.4494068920612335,,,0.47266730666160583,4064256.0,CA_2016,9
CA,Tulare,54,2018,general,0,0,252875.0,101066.0,,0.42824476957321167,,0.3996678292751312,4072324.0,CA_2018,10
CA,Tulare,54,2020,general,1,0,273831.0,146885.0,0.4600721026697475,,,0.53640749221235,4080400.0,CA_2020,11
CA,Tulare,54,2022,general,0,0,273831.0,91326.0,,0.36433217265619866,,0.33351227581975745,4088484.0,CA_2022,12
CA,Tulare,54,2024,general,1,0,273831.0,138309.0,0.39401073477697574,,,0.505088905200653,4096576.0,CA_2024,13
CA,Tuolumne,55,1998,general,0,0,42630.0,20339.0,,0.498974472284317,,0.4823223948478699,3992004.0,CA_1998,0
CA,Tuolumne,55,2000,general,1,0,,,0.4153832495212555,,,,4000000.0,CA_2000,1
CA,Tuolumne,55,2002,general,0,0,,18400.0,,0.4252966344356537,,0.4270022213459015,4008004.0,CA_2002,2
CA,Tuolumne,55,2004,general,1,0,,26791.0,0.39088553190231323,,,0.6151465773582458,4016016.0,CA_2004,3
CA,Tuolumne,55,2006,general,0,0,,21522.0,,0.2560052275657654,,0.4889881908893585,4024036.0,CA_2006,4
CA,Tuolumne,55,2008,general,1,0,,27499.0,0.4348416328430176,,,0.6183101534843445,4032064.0,CA_2008,5
CA,Tuolumne,55,2010,general,0,0,44970.0,22835.0,,0.42995330691337585,,0.5077829957008362,4040100.0,CA_2010,6
CA,Tuolumne,55,2012,general,1,0,44360.0,25153.0,0.41871178150177,,,0.5670198202133179,4048144.0,CA_2012,7
CA,Tuolumne,55,2014,general,0,0,43925.0,17425.0,,0.4674583971500397,,0.396698921918869,4056196.0,CA_2014,8
CA,Tuolumne,55,2016,general,1,0,43960.0,26404.0,0.3853594660758972,,,0.6006369590759277,4064256.0,CA_2016,9
CA,Tuolumne,55,2018,general,0,0,44140.0,24191.0,,0.3892937898635864,,0.548051655292511,4072324.0,CA_2018,10
CA,Tuolumne,55,2020,general,1,1,44316.0,30408.0,0.40374827249132034,,,0.686163011102085,4080400.0,CA_2020,11
CA,Tuolumne,55,2022,general,0,1,44316.0,23230.0,,0.3646577701248386,,0.5241899088365376,4088484.0,CA_2022,12
CA,Tuolumne,55,2024,general,1,1,44316.0,28816.0,0.38795831999715497,,,0.6502391912627493,4096576.0,CA_2024,13
CA,Ventura,56,1998,general,0,0,458420.0,211113.0,,0.5475190877914429,,0.46741804480552673,3992004.0,CA_1998,0
CA,Ventura,56,2000,general,1,0,,,0.4945904612541199,,,,4000000.0,CA_2000,1
CA,Ventura,56,2002,general,0,0,,199708.0,,0.4781516492366791,,0.4293113350868225,4008004.0,CA_2002,2
CA,Ventura,56,2004,general,1,0,,316132.0,0.48147478699684143,,,0.6698500514030457,4016016.0,CA_2004,3
CA,Ventura,56,2006,general,0,0,,225660.0,,0.3597877025604248,,0.4713951647281647,4024036.0,CA_2006,4
CA,Ventura,56,2008,general,1,0,,343690.0,0.5625993609428406,,,0.7079547643661499,4032064.0,CA_2008,5
CA,Ventura,56,2010,general,0,0,499375.0,264831.0,,0.4790915846824646,,0.5303249359130859,4040100.0,CA_2010,6
CA,Ventura,56,2012,general,1,0,516215.0,330419.0,0.5360174775123596,,,0.6400802135467529,4048144.0,CA_2012,7
CA,Ventura,56,2014,general,0,0,531725.0,203783.0,,0.530707597732544,,0.38324886560440063,4056196.0,CA_2014,8
CA,Ventura,56,2016,general,1,0,542060.0,363285.0,0.5950019359588623,,,0.6701933145523071,4064256.0,CA_2016,9
CA,Ventura,56,2018,general,0,0,557875.0,313871.0,,0.5555379390716553,,0.5626188516616821,4072324.0,CA_2018,10
CA,Ventura,56,2020,general,1,0,573446.0,422825.0,0.6078119899902078,,,0.7373405691207193,4080400.0,CA_2020,11
CA,Ventura,56,2022,general,0,1,573446.0,280935.0,,0.5454144197056259,,0.4899066346264513,4088484.0,CA_2022,12
CA,Ventura,56,2024,general,1,1,573446.0,387704.0,0.5777559290506876,,,0.6760950464385487,4096576.0,CA_2024,13
CA,Yolo,57,1998,general,0,0,107965.0,51933.0,,0.6555354595184326,,0.5013402104377747,3992004.0,CA_1998,0
CA,Yolo,57,2000,general,1,0,,,0.5940954685211182,,,,4000000.0,CA_2000,1
CA,Yolo,57,2002,general,0,0,,47738.0,,0.5569970011711121,,0.42493584752082825,4008004.0,CA_2002,2
CA,Yolo,57,2004,general,1,0,,72953.0,0.6049513220787048,,,0.6250346302986145,4016016.0,CA_2004,3
CA,Yolo,57,2006,general,0,0,,55587.0,,0.4277644455432892,,0.45903629064559937,4024036.0,CA_2006,4
CA,Yolo,57,2008,general,1,0,,80674.0,0.6850410103797913,,,0.6429659128189087,4032064.0,CA_2008,5
CA,Yolo,57,2010,general,0,0,130325.0,60896.0,,0.6607497930526733,,0.4672626256942749,4040100.0,CA_2010,6
CA,Yolo,57,2012,general,1,0,133745.0,75313.0,0.675818145275116,,,0.5631089210510254,4048144.0,CA_2012,7
CA,Yolo,57,2014,general,0,0,137225.0,46456.0,,0.6911861896514893,,0.33853888511657715,4056196.0,CA_2014,8
CA,Yolo,57,2016,general,1,0,140945.0,84685.0,0.7252784967422485,,,0.600837230682373,4064256.0,CA_2016,9
CA,Yolo,57,2018,general,0,0,144525.0,75012.0,,0.6781927347183228,,0.5190243721008301,4072324.0,CA_2018,10
CA,Yolo,57,2020,general,1,0,154295.0,97294.0,0.7123827589840869,,,0.6305713082083023,4080400.0,CA_2020,11
CA,Yolo,57,2022,general,0,1,154295.0,67135.0,,0.6602815223058017,,0.4351080721993584,4088484.0,CA_2022,12
CA,Yolo,57,2024,general,1,1,154295.0,92621.0,0.6880189133771807,,,0.6002851680222949,4096576.0,CA_2024,13
CA,Yuba,58,1998,general,0,0,37330.0,13763.0,,0.4830969572067261,,0.3872174918651581,3992004.0,CA_1998,0
CA,Yuba,58,2000,general,1,0,,,0.3605044186115265,,,,4000000.0,CA_2000,1
CA,Yuba,58,2002,general,0,0,,11860.0,,0.33301129937171936,,0.3031955659389496,4008004.0,CA_2002,2
CA,Yuba,58,2004,general,1,0,,18238.0,0.3201598823070526,,,0.4458805322647095,4016016.0,CA_2004,3
CA,Yuba,58,2006,general,0,0,,14148.0,,0.22703321278095245,,0.33141249418258667,4024036.0,CA_2006,4
CA,Yuba,58,2008,general,1,0,,21681.0,0.42475926876068115,,,0.4874690771102905,4032064.0,CA_2008,5
CA,Yuba,58,2010,general,0,0,45235.0,16528.0,,0.4253946840763092,,0.36538079380989075,4040100.0,CA_2010,6
CA,Yuba,58,2012,general,1,0,46585.0,19973.0,0.40614137053489685,,,0.4287431538105011,4048144.0,CA_2012,7
CA,Yuba,58,2014,general,0,0,47490.0,12721.0,,0.41624364256858826,,0.26786690950393677,4056196.0,CA_2014,8
CA,Yuba,58,2016,general,1,0,48745.0,23558.0,0.37523719668388367,,,0.48329058289527893,4064256.0,CA_2016,9
CA,Yuba,58,2018,general,0,0,50180.0,19433.0,,0.35960617661476135,,0.3872658312320709,4072324.0,CA_2018,10
CA,Yuba,58,2020,general,1,0,57584.0,29796.0,0.38850065730298206,,,0.5174353987218672,4080400.0,CA_2020,11
CA,Yuba,58,2022,general,0,0,57584.0,19631.0,,0.33284091487952727,,0.3409106696304529,4088484.0,CA_2022,12
CA,Yuba,58,2024,general,1,0,57584.0,30072.0,0.3670933734939759,,,0.5222283967768825,4096576.0,CA_2024,13
