state,county,county_fips,year,dem_share_pres,total_votes_pres,dem_share_gov,total_votes_gov,dem_share_sen,total_votes_sen,vca_adopted,vca_year,vca_first_year,fips,cvap_2020,treat,treat_new_ca,turnout_pres,turnout_gov,turnout_sen,state_year,county_id
California,TULARE,6107,2022,,,0.36433217265619866,91326.0,,,0.0,,9999.0,0500000US06107,261090,0,0,,0.34978742962196946,,California_2022,California_TULARE
California,TULARE,6107,2024,0.38490355895307043,138271.0,,,,,0.0,,9999.0,0500000US06107,261090,0,0,0.5295913286606151,,,California_2024,California_TULARE
California,TUOLUMNE,6109,2020,0.39400019736192887,30401.0,,,,,1.0,2020.0,2020.0,0500000US06109,44405,1,1,0.6846301092219345,,,California_2020,California_TUOLUMNE
California,TUOLUMNE,6109,2022,,,0.3646577701248386,23230.0,,,1.0,2020.0,2020.0,0500000US06109,44405,1,1,,0.5231392861164283,,California_2022,California_TUOLUMNE
California,TUOLUMNE,6109,2024,0.37865324540090245,28810.0,,,,,1.0,2020.0,2020.0,0500000US06109,44405,1,1,0.6488008107195136,,,California_2024,California_TUOLUMNE
California,VENTURA,6111,2020,0.5947224732551373,422698.0,,,,,1.0,2022.0,2022.0,0500000US06111,569915,0,0,0.7416860409008361,,,California_2020,California_VENTURA
California,VENTURA,6111,2022,,,0.5454144197056259,280935.0,,,1.0,2022.0,2022.0,0500000US06111,569915,1,1,,0.49294192993692043,,California_2022,California_VENTURA
California,VENTURA,6111,2024,0.5609566686876766,387595.0,,,,,1.0,2022.0,2022.0,0500000US06111,569915,1,1,0.6800926453944887,,,California_2024,California_VENTURA
California,YOLO,6113,2020,0.6949950649777924,97264.0,,,,,1.0,2022.0,2022.0,0500000US06113,148330,0,0,0.6557270949908987,,,California_2020,California_YOLO
California,YOLO,6113,2022,,,0.6602815223058017,67135.0,,,1.0,2022.0,2022.0,0500000US06113,148330,1,1,,0.4526056765320569,,California_2022,California_YOLO
California,YOLO,6113,2024,0.6631997321496074,92589.0,,,,,1.0,2022.0,2022.0,0500000US06113,148330,1,1,0.6242095327984899,,,California_2024,California_YOLO
California,YUBA,6115,2020,0.37701010507939703,29787.0,,,,,0.0,,9999.0,0500000US06115,52380,0,0,0.5686712485681558,,,California_2020,California_YUBA
California,YUBA,6115,2022,,,0.33284091487952727,19631.0,,,0.0,,9999.0,0500000US06115,52380,0,0,,0.37478045055364645,,California_2022,California_YUBA
California,YUBA,6115,2024,0.3566677751912205,30070.0,,,,,0.0,,9999.0,0500000US06115,52380,0,0,0.5740740740740741,,,California_2024,California_YUBA
