state,county,county_fips,year,dem_share_pres,total_votes_pres,dem_share_gov,total_votes_gov,dem_share_sen,total_votes_sen,vca_adopted,vca_year,vca_first_year,fips,cvap_2020,treat,treat_new_ca,turnout_pres,turnout_gov,turnout_sen,state_year,county_id
California,TUOLUMNE,6109,2022,,,0.3646577701248386,23230.0,,,1.0,2020.0,2020.0,0500000US06109,44405,1,1,,0.5231392861164283,,California_2022,California_TUOLUMNE
California,TUOLUMNE,6109,2024,0.37865324540090245,28810.0,,,,,1.0,2020.0,2020.0,0500000US06109,44405,1,1,0.6488008107195136,,,California_2024,California_TUOLUMNE
California,VENTURA,6111,2020,0.5947224732551373,422698.0,,,,,1.0,2022.0,2022.0,0500000US06111,569915,0,0,0.7416860409008361,,,California_2020,California_VENTURA
California,VENTURA,6111,2022,,,0.5454144197056259,280935.0,,,1.0,2022.0,2022.0,0500000US06111,569915,1,1,,0.49294192993692043,,California_2022,California_VENTURA
California,VENTURA,6111,2024,0.5609566686876766,387595.0,,,,,1.0,2022.0,2022.0,0500000US06111,569915,1,1,0.6800926453944887,,,California_2024,California_VENTURA
California,YOLO,6113,2020,0.6949950649777924,97264.0,,,,,1.0,2022.0,2022.0,0500000US06113,148330,0,0,0.6557270949908987,,,California_2020,California_YOLO
California,YOLO,6113,2022,,,0.6602815223058017,67135.0,,,1.0,2022.0,2022.0,0500000US06113,148330,1,1,,0.4526056765320569,,California_2022,California_YOLO
California,YOLO,6113,2024,0.6631997321496074,92589.0,,,,,1.0,2022.0,2022.0,0500000US06113,148330,1,1,0.6242095327984899,,,California_2024,California_YOLO
California,YUBA,6115,2020,0.37701010507939703,29787.0,,,,,0.0,,9999.0,0500000US06115,52380,0,0,0.5686712485681558,,,California_2020,California_YUBA
California,YUBA,6115,2022,,,0.33284091487952727,19631.0,,,0.0,,9999.0,0500000US06115,52380,0,0,,0.37478045055364645,,California_2022,California_YUBA
California,YUBA,6115,2024,0.3566677751912205,30070.0,,,,,0.0,,9999.0,0500000US06115,52380,0,0,0.5740740740740741,,,California_2024,California_YUBA
Utah,BEAVER,49001,2020,0.11516129032258064,3100.0,,,,,1.0,2012.0,,0500000US49001,4185,1,0,0.7407407407407407,,,Utah_2020,Utah_BEAVER
Utah,BEAVER,49001,2022,,,,,0.17531380753138076,2390.0,1.0,2012.0,,0500000US49001,4185,1,0,,,0.5710872162485066,Utah_2022,Utah_BEAVER
Utah,BEAVER,49001,2024,0.12266500622665007,3212.0,,,,,1.0,2012.0,,0500000US49001,4185,1,0,0.7675029868578256,,,Utah_2024,Utah_BEAVER
Utah,BOX ELDER,49003,2020,0.1655011655011655,27027.0,,,,,1.0,2012.0,,0500000US49003,36915,1,0,0.7321414059325477,,,Utah_2020,Utah_BOX ELDER
Utah,BOX ELDER,49003,2022,,,,,0.24662038728534894,19159.0,1.0,2012.0,,0500000US49003,36915,1,0,,,0.5190031152647975,Utah_2022,Utah_BOX ELDER
Utah,BOX ELDER,49003,2024,0.18243453595766024,28909.0,,,,,1.0,2012.0,,0500000US49003,36915,1,0,0.7831233915752405,,,Utah_2024,Utah_BOX ELDER
Utah,CACHE,49005,2020,0.2892081082489448,57571.0,,,,,1.0,2012.0,,0500000US49005,83425,1,0,0.6900928978124063,,,Utah_2020,Utah_CACHE
Utah,CACHE,49005,2022,,,,,0.38787094204341765,40168.0,1.0,2012.0,,0500000US49005,83425,1,0,,,0.48148636499850167,Utah_2022,Utah_CACHE
Utah,CACHE,49005,2024,0.31078052101147285,60229.0,,,,,1.0,2012.0,,0500000US49005,83425,1,0,0.7219538507641594,,,Utah_2024,Utah_CACHE
Utah,CARBON,49007,2020,0.255310065108336,9369.0,,,,,1.0,2012.0,,0500000US49007,14765,1,0,0.6345411445987131,,,Utah_2020,Utah_CARBON
Utah,CARBON,49007,2022,,,,,0.33139990594137014,6379.0,1.0,2012.0,,0500000US49007,14765,1,0,,,0.4320352184219438,Utah_2022,Utah_CARBON
Utah,CARBON,49007,2024,0.2673372154579142,9445.0,,,,,1.0,2012.0,,0500000US49007,14765,1,0,0.6396884524212665,,,Utah_2024,Utah_CARBON
Utah,DAGGETT,49009,2020,0.17932148626817448,619.0,,,,,1.0,2012.0,,0500000US49009,440,1,0,1.4068181818181817,,,Utah_2020,Utah_DAGGETT
Utah,DAGGETT,49009,2022,,,,,0.2242798353909465,486.0,1.0,2012.0,,0500000US49009,440,1,0,,,1.1045454545454545,Utah_2022,Utah_DAGGETT
Utah,DAGGETT,49009,2024,0.18363636363636363,550.0,,,,,1.0,2012.0,,0500000US49009,440,1,0,1.25,,,Utah_2024,Utah_DAGGETT
Utah,DAVIS,49011,2020,0.33792048029665384,169895.0,,,,,1.0,2012.0,,0500000US49011,230825,1,0,0.7360337918336401,,,Utah_2020,Utah_DAVIS
Utah,DAVIS,49011,2022,,,,,0.4430368064702872,119191.0,1.0,2012.0,,0500000US49011,230825,1,0,,,0.5163695440268602,Utah_2022,Utah_DAVIS
Utah,DAVIS,49011,2024,0.35974701487158545,166492.0,,,,,1.0,2012.0,,0500000US49011,230825,1,0,0.7212910213365104,,,Utah_2024,Utah_DAVIS
Utah,DUCHESNE,49013,2020,0.09889723134678555,8524.0,,,,,1.0,2012.0,,0500000US49013,12870,1,0,0.6623154623154623,,,Utah_2020,Utah_DUCHESNE
Utah,DUCHESNE,49013,2022,,,,,0.14995067412035515,6082.0,1.0,2012.0,,0500000US49013,12870,1,0,,,0.47257187257187255,Utah_2022,Utah_DUCHESNE
Utah,DUCHESNE,49013,2024,0.11252369800379168,8967.0,,,,,1.0,2012.0,,0500000US49013,12870,1,0,0.6967365967365967,,,Utah_2024,Utah_DUCHESNE
Utah,EMERY,49015,2020,0.11757451181911614,4865.0,,,,,1.0,2012.0,,0500000US49015,6980,1,0,0.6969914040114613,,,Utah_2020,Utah_EMERY
Utah,EMERY,49015,2022,,,,,0.17884953529264003,3981.0,1.0,2012.0,,0500000US49015,6980,1,0,,,0.5703438395415473,Utah_2022,Utah_EMERY
Utah,EMERY,49015,2024,0.12033526242267012,5011.0,,,,,1.0,2012.0,,0500000US49015,6980,1,0,0.7179083094555874,,,Utah_2024,Utah_EMERY
Utah,GARFIELD,49017,2020,0.18814055636896046,2732.0,,,,,1.0,2012.0,,0500000US49017,3705,1,0,0.7373819163292847,,,Utah_2020,Utah_GARFIELD
Utah,GARFIELD,49017,2022,,,,,0.22462203023758098,2315.0,1.0,2012.0,,0500000US49017,3705,1,0,,,0.6248313090418354,Utah_2022,Utah_GARFIELD
Utah,GARFIELD,49017,2024,0.19245819992885094,2811.0,,,,,1.0,2012.0,,0500000US49017,3705,1,0,0.7587044534412956,,,Utah_2024,Utah_GARFIELD
Utah,GRAND,49019,2020,0.5411764705882353,5185.0,,,,,1.0,2012.0,,0500000US49019,7240,1,0,0.7161602209944752,,,Utah_2020,Utah_GRAND
Utah,GRAND,49019,2022,,,,,0.5602590793430489,4323.0,1.0,2012.0,,0500000US49019,7240,1,0,,,0.5970994475138122,Utah_2022,Utah_GRAND
Utah,GRAND,49019,2024,0.5335849056603773,5300.0,,,,,1.0,2012.0,,0500000US49019,7240,1,0,0.7320441988950276,,,Utah_2024,Utah_GRAND
Utah,IRON,49021,2020,0.196544797107272,24890.0,,,,,1.0,2012.0,,0500000US49021,36925,1,0,0.6740690589031821,,,Utah_2020,Utah_IRON
Utah,IRON,49021,2022,,,,,0.22514690010792662,16678.0,1.0,2012.0,,0500000US49021,36925,1,0,,,0.4516723087339201,Utah_2022,Utah_IRON
Utah,IRON,49021,2024,0.20386712584301908,27876.0,,,,,1.0,2012.0,,0500000US49021,36925,1,0,0.7549356804333107,,,Utah_2024,Utah_IRON
Utah,JUAB,49023,2020,0.10995567678145243,5866.0,,,,,1.0,2012.0,,0500000US49023,7505,1,0,0.7816122584943371,,,Utah_2020,Utah_JUAB
Utah,JUAB,49023,2022,,,,,0.15521739130434783,4600.0,1.0,2012.0,,0500000US49023,7505,1,0,,,0.6129247168554297,Utah_2022,Utah_JUAB
Utah,JUAB,49023,2024,0.1126112304387849,6518.0,,,,,1.0,2012.0,,0500000US49023,7505,1,0,0.868487674883411,,,Utah_2024,Utah_JUAB
Utah,KANE,49025,2020,0.2590909090909091,4180.0,,,,,1.0,2012.0,,0500000US49025,5945,1,0,0.703111858704794,,,Utah_2020,Utah_KANE
Utah,KANE,49025,2022,,,,,0.270362960845956,3499.0,1.0,2012.0,,0500000US49025,5945,1,0,,,0.5885618166526493,Utah_2022,Utah_KANE
Utah,KANE,49025,2024,0.2534551939366919,4486.0,,,,,1.0,2012.0,,0500000US49025,5945,1,0,0.7545836837678722,,,Utah_2024,Utah_KANE
Utah,MILLARD,49027,2020,0.1012987012987013,6160.0,,,,,1.0,2012.0,,0500000US49027,8470,1,0,0.7272727272727273,,,Utah_2020,Utah_MILLARD
Utah,MILLARD,49027,2022,,,,,0.14076305220883534,4980.0,1.0,2012.0,,0500000US49027,8470,1,0,,,0.5879574970484062,Utah_2022,Utah_MILLARD
Utah,MILLARD,49027,2024,0.11166797180892718,6385.0,,,,,1.0,2012.0,,0500000US49027,8470,1,0,0.7538370720188902,,,Utah_2024,Utah_MILLARD
Utah,MORGAN,49029,2020,0.16676904176904178,6512.0,,,,,1.0,2012.0,,0500000US49029,7660,1,0,0.850130548302872,,,Utah_2020,Utah_MORGAN
Utah,MORGAN,49029,2022,,,,,0.27035636074059327,5023.0,1.0,2012.0,,0500000US49029,7660,1,0,,,0.6557441253263707,Utah_2022,Utah_MORGAN
Utah,MORGAN,49029,2024,0.18588130827290217,6757.0,,,,,1.0,2012.0,,0500000US49029,7660,1,0,0.8821148825065274,,,Utah_2024,Utah_MORGAN
Utah,PIUTE,49031,2020,0.09873708381171067,871.0,,,,,1.0,2012.0,,0500000US49031,1460,1,0,0.5965753424657534,,,Utah_2020,Utah_PIUTE
Utah,PIUTE,49031,2022,,,,,0.10594315245478036,774.0,1.0,2012.0,,0500000US49031,1460,1,0,,,0.5301369863013699,Utah_2022,Utah_PIUTE
Utah,PIUTE,49031,2024,0.0976116303219107,963.0,,,,,1.0,2012.0,,0500000US49031,1460,1,0,0.6595890410958904,,,Utah_2024,Utah_PIUTE
Utah,RICH,49033,2020,0.13206162876008803,1363.0,,,,,1.0,2012.0,,0500000US49033,1530,1,0,0.8908496732026144,,,Utah_2020,Utah_RICH
Utah,RICH,49033,2022,,,,,0.1961904761904762,1050.0,1.0,2012.0,,0500000US49033,1530,1,0,,,0.6862745098039216,Utah_2022,Utah_RICH
Utah,RICH,49033,2024,0.14789219073946094,1447.0,,,,,1.0,2012.0,,0500000US49033,1530,1,0,0.9457516339869281,,,Utah_2024,Utah_RICH
Utah,SALT LAKE,49035,2020,0.5356973252644708,541175.0,,,,,1.0,2012.0,,0500000US49035,755605,1,0,0.7162141595145611,,,Utah_2020,Utah_SALT LAKE
Utah,SALT LAKE,49035,2022,,,,,0.6012090494350982,363426.0,1.0,2012.0,,0500000US49035,755605,1,0,,,0.4809735245267038,Utah_2022,Utah_SALT LAKE
Utah,SALT LAKE,49035,2024,0.5371193267018913,509492.0,,,,,1.0,2012.0,,0500000US49035,755605,1,0,0.6742835211519246,,,Utah_2024,Utah_SALT LAKE
Utah,SAN JUAN,49037,2020,0.4526025007269555,6878.0,,,,,1.0,2012.0,,0500000US49037,10570,1,0,0.6507095553453169,,,Utah_2020,Utah_SAN JUAN
Utah,SAN JUAN,49037,2022,,,,,0.3679302655584837,4933.0,1.0,2012.0,,0500000US49037,10570,1,0,,,0.4666982024597919,Utah_2022,Utah_SAN JUAN
Utah,SAN JUAN,49037,2024,0.4078697850821745,6328.0,,,,,1.0,2012.0,,0500000US49037,10570,1,0,0.5986754966887418,,,Utah_2024,Utah_SAN JUAN
Utah,SANPETE,49039,2020,0.14203150977753148,12631.0,,,,,1.0,2012.0,,0500000US49039,21715,1,0,0.5816716555376468,,,Utah_2020,Utah_SANPETE
Utah,SANPETE,49039,2022,,,,,0.19628374910173493,9741.0,1.0,2012.0,,0500000US49039,21715,1,0,,,0.4485839281602579,Utah_2022,Utah_SANPETE
Utah,SANPETE,49039,2024,0.147261067758634,12943.0,,,,,1.0,2012.0,,0500000US49039,21715,1,0,0.596039603960396,,,Utah_2024,Utah_SANPETE
Utah,SEVIER,49041,2020,0.10460291421403069,10363.0,,,,,1.0,2012.0,,0500000US49041,14960,1,0,0.6927139037433155,,,Utah_2020,Utah_SEVIER
Utah,SEVIER,49041,2022,,,,,0.15232050773502578,7563.0,1.0,2012.0,,0500000US49041,14960,1,0,,,0.5055481283422459,Utah_2022,Utah_SEVIER
Utah,SEVIER,49041,2024,0.11312465678198792,10926.0,,,,,1.0,2012.0,,0500000US49041,14960,1,0,0.7303475935828877,,,Utah_2024,Utah_SEVIER
Utah,SUMMIT,49043,2020,0.5843299601349279,26088.0,,,,,1.0,2012.0,,0500000US49043,29350,1,0,0.8888586030664395,,,Utah_2020,Utah_SUMMIT
Utah,SUMMIT,49043,2022,,,,,0.6278655119714722,19630.0,1.0,2012.0,,0500000US49043,29350,1,0,,,0.668824531516184,Utah_2022,Utah_SUMMIT
Utah,SUMMIT,49043,2024,0.56469315195548,25876.0,,,,,1.0,2012.0,,0500000US49043,29350,1,0,0.8816354344122658,,,Utah_2024,Utah_SUMMIT
Utah,TOOELE,49045,2020,0.2837426232628974,31518.0,,,,,1.0,2012.0,,0500000US49045,45615,1,0,0.6909569220651102,,,Utah_2020,Utah_TOOELE
Utah,TOOELE,49045,2022,,,,,0.3589510020136159,20858.0,1.0,2012.0,,0500000US49045,45615,1,0,,,0.45726186561438126,Utah_2022,Utah_TOOELE
Utah,TOOELE,49045,2024,0.28127574438036956,33988.0,,,,,1.0,2012.0,,0500000US49045,45615,1,0,0.7451057766085717,,,Utah_2024,Utah_TOOELE
Utah,UINTAH,49047,2020,0.10864310446201085,15307.0,,,,,1.0,2012.0,,0500000US49047,23570,1,0,0.6494272380144251,,,Utah_2020,Utah_UINTAH
Utah,UINTAH,49047,2022,,,,,0.14898700305810397,10464.0,1.0,2012.0,,0500000US49047,23570,1,0,,,0.44395417904115403,Utah_2022,Utah_UINTAH
Utah,UINTAH,49047,2024,0.12330238140357526,15831.0,,,,,1.0,2012.0,,0500000US49047,23570,1,0,0.6716588884174799,,,Utah_2024,Utah_UINTAH
Utah,UTAH,49049,2020,0.2672701068616423,284480.0,,,,,1.0,2012.0,,0500000US49049,390250,1,0,0.7289686098654709,,,Utah_2020,Utah_UTAH
Utah,UTAH,49049,2022,,,,,0.36239678128166797,199334.0,1.0,2012.0,,0500000US49049,390250,1,0,,,0.5107853939782191,Utah_2022,Utah_UTAH
Utah,UTAH,49049,2024,0.2850770614612142,297944.0,,,,,1.0,2012.0,,0500000US49049,390250,1,0,0.7634695707879564,,,Utah_2024,Utah_UTAH
Utah,WASATCH,49051,2020,0.3519139980660941,17581.0,,,,,1.0,2012.0,,0500000US49051,21520,1,0,0.816960966542751,,,Utah_2020,Utah_WASATCH
Utah,WASATCH,49051,2022,,,,,0.4235303302365524,12809.0,1.0,2012.0,,0500000US49051,21520,1,0,,,0.5952137546468401,Utah_2022,Utah_WASATCH
Utah,WASATCH,49051,2024,0.35191238966982674,18354.0,,,,,1.0,2012.0,,0500000US49051,21520,1,0,0.8528810408921933,,,Utah_2024,Utah_WASATCH
Utah,WASHINGTON,49053,2020,0.22691100402316636,90476.0,,,,,1.0,2012.0,,0500000US49053,122420,1,0,0.739062244731253,,,Utah_2020,Utah_WASHINGTON
Utah,WASHINGTON,49053,2022,,,,,0.26464898967354106,67206.0,1.0,2012.0,,0500000US49053,122420,1,0,,,0.5489789250122529,Utah_2022,Utah_WASHINGTON
Utah,WASHINGTON,49053,2024,0.22960007404131916,97243.0,,,,,1.0,2012.0,,0500000US49053,122420,1,0,0.7943391602679301,,,Utah_2024,Utah_WASHINGTON
Utah,WAYNE,49055,2020,0.22516964836520667,1621.0,,,,,1.0,2012.0,,0500000US49055,1880,1,0,0.8622340425531915,,,Utah_2020,Utah_WAYNE
Utah,WAYNE,49055,2022,,,,,0.2821210061182869,1471.0,1.0,2012.0,,0500000US49055,1880,1,0,,,0.7824468085106383,Utah_2022,Utah_WAYNE
Utah,WAYNE,49055,2024,0.23076923076923078,1651.0,,,,,1.0,2012.0,,0500000US49055,1880,1,0,0.8781914893617021,,,Utah_2024,Utah_WAYNE
Utah,WEBER,49057,2020,0.3651675310924068,111442.0,,,,,1.0,2012.0,,0500000US49057,174590,1,0,0.6383068904290051,,,Utah_2020,Utah_WEBER
Utah,WEBER,49057,2022,,,,,0.42669778360082977,73272.0,1.0,2012.0,,0500000US49057,174590,1,0,,,0.4196803940660977,Utah_2022,Utah_WEBER
Utah,WEBER,49057,2024,0.36814055009507485,112017.0,,,,,1.0,2012.0,,0500000US49057,174590,1,0,0.6416003207514749,,,Utah_2024,Utah_WEBER
Washington,ADAMS,53001,2020,0.3094506994199932,5862.0,,,,,1.0,2011.0,,0500000US53001,9200,1,0,0.6371739130434783,,,Washington_2020,Washington_ADAMS
Washington,ADAMS,53001,2022,,,,,0.23525127458120904,4119.0,1.0,2011.0,,0500000US53001,9200,1,0,,,0.44771739130434784,Washington_2022,Washington_ADAMS
Washington,ADAMS,53001,2024,0.2722170252572498,5345.0,,,,,1.0,2011.0,,0500000US53001,9200,1,0,0.5809782608695652,,,Washington_2024,Washington_ADAMS
Washington,ASOTIN,53003,2020,0.35561877667140823,11951.0,,,,,1.0,2011.0,,0500000US53003,17585,1,0,0.6796133067955644,,,Washington_2020,Washington_ASOTIN
Washington,ASOTIN,53003,2022,,,,,0.3532481954469739,9005.0,1.0,2011.0,,0500000US53003,17585,1,0,,,0.5120841626386125,Washington_2022,Washington_ASOTIN
Washington,ASOTIN,53003,2024,0.3581958581958582,11396.0,,,,,1.0,2011.0,,0500000US53003,17585,1,0,0.6480523173158942,,,Washington_2024,Washington_ASOTIN
Washington,BENTON,53005,2020,0.3756660487416653,103033.0,,,,,1.0,2011.0,,0500000US53005,135220,1,0,0.761965685549475,,,Washington_2020,Washington_BENTON
Washington,BENTON,53005,2022,,,,,0.337877041688193,75489.0,1.0,2011.0,,0500000US53005,135220,1,0,,,0.5582680076911699,Washington_2022,Washington_BENTON
Washington,BENTON,53005,2024,0.3768197144486578,99947.0,,,,,1.0,2011.0,,0500000US53005,135220,1,0,0.7391436178080165,,,Washington_2024,Washington_BENTON
Washington,CHELAN,53007,2020,0.44679721054819194,43306.0,,,,,1.0,2011.0,,0500000US53007,52830,1,0,0.8197236418701496,,,Washington_2020,Washington_CHELAN
Washington,CHELAN,53007,2022,,,,,0.4203967000175531,34182.0,1.0,2011.0,,0500000US53007,52830,1,0,,,0.6470187393526405,Washington_2022,Washington_CHELAN
Washington,CHELAN,53007,2024,0.4391425775189172,41893.0,,,,,1.0,2011.0,,0500000US53007,52830,1,0,0.7929774749195533,,,Washington_2024,Washington_CHELAN
Washington,CLALLAM,53009,2020,0.5018065930496914,49264.0,,,,,1.0,2011.0,,0500000US53009,62080,1,0,0.7935567010309278,,,Washington_2020,Washington_CLALLAM
Washington,CLALLAM,53009,2022,,,,,0.5172079134005226,40185.0,1.0,2011.0,,0500000US53009,62080,1,0,,,0.6473099226804123,Washington_2022,Washington_CLALLAM
Washington,CLALLAM,53009,2024,0.5257284562926224,48390.0,,,,,1.0,2011.0,,0500000US53009,62080,1,0,0.7794780927835051,,,Washington_2024,Washington_CLALLAM
Washington,CLARK,53011,2020,0.5095224089788419,275403.0,,,,,1.0,2011.0,,0500000US53011,347085,1,0,0.793474221012144,,,Washington_2020,Washington_CLARK
Washington,CLARK,53011,2022,,,,,0.5117021017510534,205305.0,1.0,2011.0,,0500000US53011,347085,1,0,,,0.5915121656078483,Washington_2022,Washington_CLARK
Washington,CLARK,53011,2024,0.5211375752833931,274795.0,,,,,1.0,2011.0,,0500000US53011,347085,1,0,0.7917224887275451,,,Washington_2024,Washington_CLARK
Washington,COLUMBIA,53013,2020,0.26773547094188377,2495.0,,,,,1.0,2011.0,,0500000US53013,3185,1,0,0.783359497645212,,,Washington_2020,Washington_COLUMBIA
Washington,COLUMBIA,53013,2022,,,,,0.28542713567839195,1990.0,1.0,2011.0,,0500000US53013,3185,1,0,,,0.6248037676609105,Washington_2022,Washington_COLUMBIA
Washington,COLUMBIA,53013,2024,0.26696284329563813,2476.0,,,,,1.0,2011.0,,0500000US53013,3185,1,0,0.7773940345368917,,,Washington_2024,Washington_COLUMBIA
Washington,COWLITZ,53015,2020,0.3971134704711347,60280.0,,,,,1.0,2011.0,,0500000US53015,81755,1,0,0.7373249342547856,,,Washington_2020,Washington_COWLITZ
Washington,COWLITZ,53015,2022,,,,,0.3885262337083658,44885.0,1.0,2011.0,,0500000US53015,81755,1,0,,,0.5490184086600208,Washington_2022,Washington_COWLITZ
Washington,COWLITZ,53015,2024,0.3867333107421213,59020.0,,,,,1.0,2011.0,,0500000US53015,81755,1,0,0.721913032842028,,,Washington_2024,Washington_COWLITZ
Washington,DOUGLAS,53017,2020,0.3665759339215318,21308.0,,,,,1.0,2011.0,,0500000US53017,27045,1,0,0.787872065076724,,,Washington_2020,Washington_DOUGLAS
Washington,DOUGLAS,53017,2022,,,,,0.32802686400099496,16081.0,1.0,2011.0,,0500000US53017,27045,1,0,,,0.5946015899426881,Washington_2022,Washington_DOUGLAS
Washington,DOUGLAS,53017,2024,0.35170155204328635,21069.0,,,,,1.0,2011.0,,0500000US53017,27045,1,0,0.7790349417637271,,,Washington_2024,Washington_DOUGLAS
Washington,FERRY,53019,2020,0.34027936798717656,4367.0,,,,,1.0,2011.0,,0500000US53019,6355,1,0,0.6871754523996852,,,Washington_2020,Washington_FERRY
Washington,FERRY,53019,2022,,,,,0.31103286384976525,3408.0,1.0,2011.0,,0500000US53019,6355,1,0,,,0.5362706530291109,Washington_2022,Washington_FERRY
Washington,FERRY,53019,2024,0.321044921875,4096.0,,,,,1.0,2011.0,,0500000US53019,6355,1,0,0.6445318646734854,,,Washington_2024,Washington_FERRY
Washington,FRANKLIN,53021,2020,0.4116775706702876,32404.0,,,,,1.0,2011.0,,0500000US53021,50230,1,0,0.6451124825801314,,,Washington_2020,Washington_FRANKLIN
Washington,FRANKLIN,53021,2022,,,,,0.317858598668418,22079.0,1.0,2011.0,,0500000US53021,50230,1,0,,,0.4395580330479793,Washington_2022,Washington_FRANKLIN
Washington,FRANKLIN,53021,2024,0.3744289360093261,31739.0,,,,,1.0,2011.0,,0500000US53021,50230,1,0,0.6318733824407724,,,Washington_2024,Washington_FRANKLIN
Washington,GARFIELD,53023,2020,0.2458025520483546,1489.0,,,,,1.0,2011.0,,0500000US53023,1725,1,0,0.8631884057971014,,,Washington_2020,Washington_GARFIELD
Washington,GARFIELD,53023,2022,,,,,0.23909657320872274,1284.0,1.0,2011.0,,0500000US53023,1725,1,0,,,0.7443478260869565,Washington_2022,Washington_GARFIELD
Washington,GARFIELD,53023,2024,0.2457185405807893,1343.0,,,,,1.0,2011.0,,0500000US53023,1725,1,0,0.7785507246376812,,,Washington_2024,Washington_GARFIELD
Washington,GRANT,53025,2020,0.31366772823779193,37680.0,,,,,1.0,2011.0,,0500000US53025,56825,1,0,0.6630884293884733,,,Washington_2020,Washington_GRANT
Washington,GRANT,53025,2022,,,,,0.2690671641791045,26800.0,1.0,2011.0,,0500000US53025,56825,1,0,,,0.471623405191377,Washington_2022,Washington_GRANT
Washington,GRANT,53025,2024,0.2995924478083673,36069.0,,,,,1.0,2011.0,,0500000US53025,56825,1,0,0.6347382314122305,,,Washington_2024,Washington_GRANT
Washington,GRAYS HARBOR,53027,2020,0.45144507166827086,38441.0,,,,,1.0,2011.0,,0500000US53027,56970,1,0,0.674758644900825,,,Washington_2020,Washington_GRAYS HARBOR
Washington,GRAYS HARBOR,53027,2022,,,,,0.46405385088498596,29266.0,1.0,2011.0,,0500000US53027,56970,1,0,,,0.5137089696331403,Washington_2022,Washington_GRAYS HARBOR
Washington,GRAYS HARBOR,53027,2024,0.45594877517402627,37638.0,,,,,1.0,2011.0,,0500000US53027,56970,1,0,0.6606635071090048,,,Washington_2024,Washington_GRAYS HARBOR
Washington,ISLAND,53029,2020,0.541733889661567,53925.0,,,,,1.0,2011.0,,0500000US53029,66905,1,0,0.8059935729766087,,,Washington_2020,Washington_ISLAND
Washington,ISLAND,53029,2022,,,,,0.5512745896868816,42955.0,1.0,2011.0,,0500000US53029,66905,1,0,,,0.6420297436663926,Washington_2022,Washington_ISLAND
Washington,ISLAND,53029,2024,0.5683149303888623,52075.0,,,,,1.0,2011.0,,0500000US53029,66905,1,0,0.7783424258276661,,,Washington_2024,Washington_ISLAND
Washington,JEFFERSON,53031,2020,0.6939335269441755,24792.0,,,,,1.0,2011.0,,0500000US53031,27385,1,0,0.905313127624612,,,Washington_2020,Washington_JEFFERSON
Washington,JEFFERSON,53031,2022,,,,,0.7076341290475066,21155.0,1.0,2011.0,,0500000US53031,27385,1,0,,,0.772503195179843,Washington_2022,Washington_JEFFERSON
Washington,JEFFERSON,53031,2024,0.710524173856422,24572.0,,,,,1.0,2011.0,,0500000US53031,27385,1,0,0.8972795325908344,,,Washington_2024,Washington_JEFFERSON
Washington,KING,53033,2020,0.7495289163961877,1210507.0,,,,,1.0,2011.0,,0500000US53033,1524945,1,0,0.7938037109535098,,,Washington_2020,Washington_KING
Washington,KING,53033,2022,,,,,0.752185323043108,888999.0,1.0,2011.0,,0500000US53033,1524945,1,0,,,0.5829711891248537,Washington_2022,Washington_KING
Washington,KING,53033,2024,0.741490861453707,1122881.0,,,,,1.0,2011.0,,0500000US53033,1524945,1,0,0.7363419664315762,,,Washington_2024,Washington_KING
Washington,KITSAP,53035,2020,0.5689535645860644,158672.0,,,,,1.0,2011.0,,0500000US53035,207375,1,0,0.7651452682338759,,,Washington_2020,Washington_KITSAP
Washington,KITSAP,53035,2022,,,,,0.5763889453198008,123061.0,1.0,2011.0,,0500000US53035,207375,1,0,,,0.5934225437010248,Washington_2022,Washington_KITSAP
Washington,KITSAP,53035,2024,0.5884228284785077,155893.0,,,,,1.0,2011.0,,0500000US53035,207375,1,0,0.7517444243520193,,,Washington_2024,Washington_KITSAP
Washington,KITTITAS,53037,2020,0.43320436959490216,26364.0,,,,,1.0,2011.0,,0500000US53037,38015,1,0,0.6935157174799421,,,Washington_2020,Washington_KITTITAS
Washington,KITTITAS,53037,2022,,,,,0.40059718743979966,20764.0,1.0,2011.0,,0500000US53037,38015,1,0,,,0.5462054452189925,Washington_2022,Washington_KITTITAS
Washington,KITTITAS,53037,2024,0.4108860085902163,26309.0,,,,,1.0,2011.0,,0500000US53037,38015,1,0,0.6920689201630935,,,Washington_2024,Washington_KITTITAS
Washington,KLICKITAT,53039,2020,0.4394542772861357,13560.0,,,,,1.0,2011.0,,0500000US53039,16555,1,0,0.8190878888553307,,,Washington_2020,Washington_KLICKITAT
Washington,KLICKITAT,53039,2022,,,,,0.41951560723966075,11437.0,1.0,2011.0,,0500000US53039,16555,1,0,,,0.6908486861975234,Washington_2022,Washington_KLICKITAT
Washington,KLICKITAT,53039,2024,0.43742145338951727,13527.0,,,,,1.0,2011.0,,0500000US53039,16555,1,0,0.8170945333736032,,,Washington_2024,Washington_KLICKITAT
Washington,LEWIS,53041,2020,0.32046613255644574,45309.0,,,,,1.0,2011.0,,0500000US53041,60015,1,0,0.7549612596850788,,,Washington_2020,Washington_LEWIS
Washington,LEWIS,53041,2022,,,,,0.3143938332165382,35675.0,1.0,2011.0,,0500000US53041,60015,1,0,,,0.5944347246521703,Washington_2022,Washington_LEWIS
Washington,LEWIS,53041,2024,0.31993704557545666,45112.0,,,,,1.0,2011.0,,0500000US53041,60015,1,0,0.7516787469799217,,,Washington_2024,Washington_LEWIS
